t,Delta_t,x_wf,y_wf,z_wf,phi_wf,psi_wf,theta_wf,zeta
[s],[s],[m],[m],[m],[rad],[rad],[rad],[m]
5875.0,0.2,0.01047814,0.0271855,-0.0388773,-0.004910057,-0.002563383,0.002832531,-1.190194
5875.2,0.2,0.001955238,0.03188248,0.0155784,-0.005452557,-0.002114328,0.001652433,-1.394334
5875.4,0.2,-0.006022567,0.03479667,0.06633388,-0.005731336,-0.001596086,0.0004618012,-1.420876
5875.6,0.2,-0.01321593,0.03575196,0.1110971,-0.005746207,-0.001036268,-0.0006719773,-1.312702
5875.8,0.2,-0.01944061,0.03467415,0.1479585,-0.005508368,-0.0004632357,-0.001688584,-1.1283
5876.0,0.2,-0.02457251,0.03160198,0.1754566,-0.005038834,9.552244e-05,-0.002536907,-0.9180132
5876.2,0.2,-0.02854723,0.02668725,0.192623,-0.004366956,0.0006146779,-0.003176536,-0.7097627
5876.4,0.2,-0.03135488,0.02018418,0.1990097,-0.003529143,0.001071978,-0.00357869,-0.5096425
5876.6,0.2,-0.03303194,0.01243092,0.1946939,-0.002567636,0.001448892,-0.003726716,-0.3146531
5876.8,0.2,-0.03365177,0.003826905,0.180261,-0.001529048,0.001731119,-0.003616273,-0.1285528
5877.0,0.2,-0.03331526,-0.005190405,0.1567631,-0.000462463,0.001909086,-0.003255293,0.02936372
5877.2,0.2,-0.03214222,-0.01416736,0.1256564,0.0005829742,0.001978414,-0.002663759,0.1283014
5877.4,0.2,-0.03026359,-0.02265436,0.08871884,0.001560759,0.001940295,-0.001873247,0.1410059
5877.6,0.2,-0.02781437,-0.03022545,0.04795402,0.002429647,0.001801598,-0.0009261261,0.06148251
5877.8,0.2,-0.02492691,-0.03649816,0.005487975,0.003155769,0.001574567,0.0001257654,-0.08487199
5878.0,0.2,-0.02172483,-0.04115376,-0.03653504,0.003713903,0.001276042,0.001223099,-0.2452879
5878.2,0.2,-0.01831809,-0.04395618,-0.07605255,0.004087842,0.0009262407,0.0023018,-0.3570294
5878.4,0.2,-0.01479986,-0.04476724,-0.1111758,0.00427001,0.0005472822,0.003296498,-0.3704062
5878.6,0.2,-0.01124582,-0.04355487,-0.1402713,0.004260653,0.0001616478,0.004144513,-0.2666549
5878.8,0.2,-0.007716157,-0.0403925,-0.1620307,0.004066994,-0.0002092009,0.004790009,-0.06261173
5879.0,0.2,-0.004259595,-0.03544919,-0.1755271,0.003702603,-0.0005459162,0.005187912,0.1991305
5879.2,0.2,-0.0009185226,-0.02897232,-0.1802558,0.003187026,-0.0008320359,0.005307142,0.4686669
5879.4,0.2,0.00226616,-0.02126615,-0.1761562,0.002545537,-0.001054482,0.005132783,0.7061068
5879.6,0.2,0.005251783,-0.01266995,-0.163611,0.001808726,-0.001203883,0.004667007,0.8895994
5879.8,0.2,0.007993056,-0.003539087,-0.1434204,0.001011646,-0.001274794,0.003928703,1.011748
5880.0,0.2,0.01044374,0.00576968,-0.1167509,0.0001923593,-0.00126586,0.00295197,1.06894
5880.2,0.2,0.0125603,0.01490843,-0.08505995,-0.0006100716,-0.001179879,0.001783737,1.052051
5880.4,0.2,0.0143063,0.02354548,-0.05000344,-0.001357947,-0.00102371,0.0004808261,0.9458166
5880.6,0.2,0.0156565,0.03137192,-0.01333345,-0.002017309,-0.0008079519,-0.0008932443,0.7385437
5880.8,0.2,0.01659913,0.03810865,0.02320325,-0.002559993,-0.0005463667,-0.0022715,0.4369443
5881.0,0.2,0.01713607,0.04351485,0.05795703,-0.002965126,-0.0002550713,-0.003586645,0.07673062
5881.2,0.2,0.01728055,0.04739722,0.08945009,-0.003219935,4.842261e-05,-0.004774028,-0.2793038
5881.4,0.2,0.01705303,0.04961873,0.1164304,-0.003319929,0.0003462218,-0.005774405,-0.5579052
5881.6,0.2,0.0164762,0.05010552,0.1379047,-0.003268565,0.0006210259,-0.006536473,-0.7009115
5881.8,0.2,0.01557029,0.04885058,0.1531542,-0.003076567,0.0008570096,-0.007019128,-0.6883825
5882.0,0.2,0.01434973,0.04591383,0.1617372,-0.002761014,0.001040601,-0.007193378,-0.5479367
5882.2,0.2,0.01282207,0.04141863,0.1634851,-0.002344255,0.001161175,-0.007043839,-0.3448259
5882.4,0.2,0.01098953,0.03554531,0.1584941,-0.001852647,0.001211674,-0.006569716,-0.1563319
5882.6,0.2,0.008853093,0.0285228,0.1471154,-0.001315078,0.001189158,-0.005785222,-0.04175933
5882.8,0.2,0.00641841,0.02061868,0.1299419,-0.0007612416,0.001095228,-0.004719371,-0.02164563
5883.0,0.2,0.00370269,0.0121285,0.1077891,-0.0002197208,0.0009362289,-0.003415108,-0.07546196
5883.2,0.2,0.0007411948,0.003364104,0.08166652,0.0002840219,0.0007231376,-0.001927741,-0.1580834
5883.4,0.2,-0.00240778,-0.005358626,0.0527382,0.0007295194,0.0004710266,-0.0003226833,-0.2261103
5883.6,0.2,-0.005660447,-0.013733,0.02227158,0.00110278,0.0001980653,0.001327493,-0.2603762
5883.8,0.2,-0.008908181,-0.02147523,-0.00842206,0.001397098,-7.592031e-05,0.002946575,-0.27314
5884.0,0.2,-0.01202144,-0.02833827,-0.03805092,0.001612971,-0.0003312199,0.004458642,-0.2965185
5884.2,0.2,-0.01485663,-0.03412457,-0.06540404,0.001757068,-0.0005501498,0.005792126,-0.3586252
5884.4,0.2,-0.01726529,-0.03869642,-0.08940523,0.001840336,-0.000718855,0.006883704,-0.4605746
5884.6,0.2,-0.01910478,-0.04198184,-0.1091559,0.001875557,-0.0008287289,0.007681663,-0.5674694
5884.8,0.2,-0.02024952,-0.04397455,-0.1239654,0.001874826,-0.000877207,0.008148498,-0.6195569
5885.0,0.2,-0.02060182,-0.04472667,-0.1333702,0.001847463,-0.0008677692,0.008262565,-0.5593085
5885.2,0.2,-0.02010147,-0.04433433,-0.1371424,0.001798798,-0.0008091153,0.008018792,-0.3615116
5885.4,0.2,-0.01873298,-0.04291785,-0.1352908,0.001730083,-0.0007136257,0.007428553,-0.05109284
5885.6,0.2,-0.01652965,-0.0405998,-0.1280553,0.00163947,-0.0005953715,0.006518865,0.3012509
5885.8,0.2,-0.01357369,-0.03748525,-0.1158924,0.001523728,-0.0004680343,0.005331066,0.6049035
5886.0,0.2,-0.009991739,-0.03364895,-0.09945231,0.001380152,-0.0003431247,0.003919034,0.7852717
5886.2,0.2,-0.005946101,-0.02913262,-0.07954536,0.001208083,-0.0002288213,0.002346929,0.8130945
5886.4,0.2,-0.001622192,-0.02395356,-0.05709788,0.001009605,-0.0001296054,0.0006863518,0.71326
5886.6,0.2,0.002786118,-0.01812285,-0.03310043,0.0007892605,-4.667203e-05,-0.0009871514,0.5490815
5886.8,0.2,0.007091375,-0.01166886,-0.008552875,0.0005529739,2.108281e-05,-0.002598189,0.3899794
5887.0,0.2,0.01112541,-0.004660005,0.01558719,0.0003066159,7.58269e-05,-0.004076003,0.2786766
5887.2,0.2,0.01474841,0.002778783,0.03844641,5.478026e-05,0.0001196623,-0.005358891,0.2141846
5887.4,0.2,0.01785305,0.01046032,0.05926375,-0.0001997663,0.0001538847,-0.006397995,0.1588241
5887.6,0.2,0.02036378,0.0181414,0.07740297,-0.0004557496,0.000178768,-0.007159902,0.06525892
5887.8,0.2,0.02223203,0.02553965,0.0923516,-0.0007122907,0.0001938377,-0.007627628,-0.09079733
5888.0,0.2,0.0234292,0.03235689,0.103711,-0.0009674546,0.0001984577,-0.007799866,-0.2896416
5888.2,0.2,0.02393942,0.03830445,0.1111838,-0.001216998,0.0001924834,-0.007688709,-0.4700599
5888.4,0.2,0.02375372,0.04312582,0.1145637,-0.001453815,0.0001767496,-0.007316356,-0.5550465
5888.6,0.2,0.02286711,0.04661391,0.1137332,-0.001668348,0.0001532467,-0.006711488,-0.488671
5888.8,0.2,0.02127888,0.04862205,0.1086689,-0.001849911,0.0001249588,-0.005905992,-0.2660419
5889.0,0.2,0.01899594,0.04906941,0.09945454,-0.001988579,9.54423e-05,-0.004932555,0.05864477
5889.2,0.2,0.01603846,0.04794255,0.08629785,-0.002077076,6.829196e-05,-0.003823345,0.3904648
5889.4,0.2,0.01244654,0.04529442,0.06954697,-0.002112121,4.664657e-05,-0.002609719,0.6303165
5889.6,0.2,0.008286776,0.04124163,0.04970172,-0.002094817,3.284486e-05,-0.001322672,0.7129025
5889.8,0.2,0.003657392,0.03595949,0.02741594,-0.002029972,2.827389e-05,6.412252e-06,0.6291566
5890.0,0.2,-0.001309154,0.02967416,0.003488574,-0.001924536,3.338526e-05,0.001345046,0.4240965
5890.2,0.2,-0.006446878,0.02265078,-0.02115772,-0.001785584,4.781072e-05,0.002659246,0.1730093
5890.4,0.2,-0.01156087,0.01517754,-0.04550923,-0.001618431,7.049831e-05,0.003913535,-0.05132994
5890.6,0.2,-0.0164358,0.007546412,-0.06850325,-0.001425395,9.981034e-05,0.005071299,-0.204769
5890.8,0.2,-0.02084796,3.252045e-05,-0.0890762,-0.001205587,0.0001335628,0.006095378,-0.2805233
5891.0,0.2,-0.02457976,-0.007125128,-0.1062145,-0.0009558112,0.0001690285,0.006948833,-0.2995969
5891.2,0.2,-0.02743546,-0.01373876,-0.1190048,-0.000672395,0.0002029583,0.007595858,-0.2911006
5891.4,0.2,-0.02925644,-0.01968031,-0.1266822,-0.0003534695,0.0002316896,0.008002941,-0.2746012
5891.6,0.2,-0.0299345,-0.02488184,-0.1286736,-1.110574e-06,0.0002514011,0.008140413,-0.2536805
5891.8,0.2,-0.02942192,-0.02932774,-0.1246377,0.0003772845,0.0002585408,0.00798449,-0.2222569
5892.0,0.2,-0.02773719,-0.03303997,-0.1145001,0.0007688435,0.000250404,0.007519825,-0.1775006
5892.2,0.2,-0.02496597,-0.03605893,-0.09848212,0.001156471,0.0002257764,0.00674238,-0.1296936
5892.4,0.2,-0.02125701,-0.03842353,-0.07712145,0.001521326,0.0001855077,0.0056623,-0.1018599
5892.6,0.2,-0.01681307,-0.04015424,-0.05127887,0.001846003,0.0001328456,0.00430626,-0.1186719
5892.8,0.2,-0.01187731,-0.04124275,-0.02212529,0.002117646,7.337364e-05,0.002718765,-0.190974
5893.0,0.2,-0.006715819,-0.04165044,0.008896808,0.002330181,1.445015e-05,0.0009619054,-0.3052554
5893.2,0.2,-0.001597517,-0.04131638,0.04014172,0.002484993,-3.584802e-05,-0.0008867322,-0.4248865
5893.4,0.2,0.003226778,-0.04017281,0.06985818,0.002589756,-7.01481e-05,-0.002738038,-0.5034305
5893.6,0.2,0.007543978,-0.03816489,0.09631097,0.002655579,-8.331717e-05,-0.004496976,-0.5036185
5893.8,0.2,0.01119457,-0.03526938,0.1179149,0.002693132,-7.378094e-05,-0.006069271,-0.4124431
5894.0,0.2,0.01408251,-0.03150761,0.1333658,0.002708718,-4.429178e-05,-0.007368444,-0.2449738
5894.2,0.2,0.01617756,-0.02694898,0.1417511,0.002701365,-1.898987e-06,-0.008322407,-0.03562836
5894.4,0.2,0.01750973,-0.02170388,0.1426244,0.002661781,4.296322e-05,-0.008878865,0.177758
5894.6,0.2,0.0181568,-0.0159079,0.1360336,0.002573584,7.81491e-05,-0.00900897,0.3682855
5894.8,0.2,0.01822704,-0.009701779,0.1224988,0.0024166,9.192381e-05,-0.008708933,0.5255002
5895.0,0.2,0.01784036,-0.003213092,0.1029461,0.002171491,7.509695e-05,-0.007999573,0.6502277
5895.2,0.2,0.01711104,0.003454547,0.07860828,0.001824584,2.271201e-05,-0.006924062,0.7430644
5895.4,0.2,0.01613503,0.01022115,0.05090953,0.001371744,-6.506271e-05,-0.00554427,0.794329
5895.6,0.2,0.01498333,0.01701852,0.02135046,0.0008203796,-0.0001830004,-0.003936227,0.7822011
5895.8,0.2,0.01370179,0.02377019,-0.008591555,0.0001891901,-0.0003217611,-0.002185184,0.6809329
5896.0,0.2,0.01231611,0.03036943,-0.03753883,-0.0004941256,-0.0004694277,-0.0003806624,0.4751965
5896.2,0.2,0.01083989,0.03666254,-0.06426405,-0.001196482,-0.0006132246,0.001388205,0.1730528
5896.4,0.2,0.00928328,0.04244366,-0.08771866,-0.00188336,-0.0007410137,0.003036901,-0.189465
5896.6,0.2,0.007659935,0.04746418,-0.1070454,-0.002522186,-0.0008422896,0.004489232,-0.554988
5896.8,0.2,0.005991013,0.05145563,-0.1215824,-0.003084548,-0.0009085932,0.005680484,-0.8600442
5897.0,0.2,0.004305895,0.0541611,-0.1308636,-0.003547168,-0.0009334752,0.006560004,-1.052378
5897.2,0.2,0.002640284,0.05536779,-0.1346197,-0.003891959,-0.0009122758,0.00709316,-1.103395
5897.4,0.2,0.001032797,0.05493306,-0.132777,-0.004105777,-0.0008420178,0.007262629,-1.011651
5897.6,0.2,-0.0004787713,0.05279876,-0.125455,-0.004180423,-0.0007216099,0.007068935,-0.7977391
5897.8,0.2,-0.001860767,0.04899231,-0.1129588,-0.004113191,-0.0005523771,0.006530216,-0.4945407
5898.0,0.2,-0.003086371,0.04361686,-0.09576792,-0.003907823,-0.0003387424,0.005681196,-0.1379338
5898.2,0.2,-0.004137865,0.03683599,-0.07452028,-0.003575421,-8.875738e-05,0.004571409,0.2384659
5898.4,0.2,-0.005008741,0.02885868,-0.04999472,-0.003134671,0.0001858336,0.00326274,0.6039213
5898.6,0.2,-0.005705599,0.01992903,-0.02309231,-0.002610909,0.0004701883,0.001826388,0.9286057
5898.8,0.2,-0.006249329,0.01032174,0.005183295,-0.002033882,0.0007476137,0.0003393492,1.182161
5899.0,0.2,-0.006674618,0.0003412078,0.03374852,-0.001434529,0.001001243,-0.001119458,1.335104
5899.2,0.2,-0.007026885,-0.009680302,0.06146842,-0.0008414774,0.001215774,-0.00247329,1.363473
5899.4,0.2,-0.007356215,-0.01938996,0.08719381,-0.0002780616,0.001378897,-0.003651718,1.255196
5899.6,0.2,-0.007708829,-0.02842981,0.1098076,0.0002394502,0.001482129,-0.004594589,1.015681
5899.8,0.2,-0.008117641,-0.03645961,0.1282782,0.0007021576,0.001520995,-0.005255514,0.6702357
5900.0,0.2,-0.008594151,-0.04318318,0.1417149,0.00110753,0.001494686,-0.005604586,0.2620056
5900.2,0.2,-0.009123941,-0.04837238,0.1494189,0.001457654,0.001405473,-0.00563002,-0.1545989
5900.4,0.2,-0.00966727,-0.05188326,0.1509232,0.001757398,0.001258143,-0.005338531,-0.5237589
5900.6,0.2,-0.01016491,-0.05366129,0.1460188,0.002013013,0.001059656,-0.00475438,-0.7992435
5900.8,0.2,-0.01054784,-0.05373586,0.1347647,0.002231347,0.0008190109,-0.003917212,-0.9538862
5901.0,0.2,-0.01074832,-0.0522076,0.1174849,0.002419495,0.0005471884,-0.002878972,-0.9849087
5901.2,0.2,-0.01070944,-0.04923331,0.09475731,0.002584436,0.0002569195,-0.001700281,-0.913229
5901.4,0.2,-0.01039115,-0.04501302,0.06739609,0.002732226,-3.789478e-05,-0.0004466811,-0.776462
5901.6,0.2,-0.009771643,-0.03978099,0.03643176,0.002866572,-0.000323171,0.0008149261,-0.617386
5901.8,0.2,-0.008845032,-0.03379969,0.003086164,0.002986967,-0.0005858967,0.002019457,-0.4714694
5902.0,0.2,-0.007617013,-0.02735324,-0.03125989,0.003086982,-0.0008153661,0.003106402,-0.3577325
5902.2,0.2,-0.006101004,-0.0207364,-0.06511074,0.003153439,-0.001004067,0.00402222,-0.2762046
5902.4,0.2,-0.004316475,-0.01423652,-0.0969144,0.00316709,-0.001147964,0.004722485,-0.2127067
5902.6,0.2,-0.002290201,-0.00810938,-0.1251354,0.003105067,-0.001246113,0.005173799,-0.1486792
5902.8,0.2,-5.964304e-05,-0.002552878,-0.1483382,0.002944807,-0.001299745,0.005355406,-0.07165125
5903.0,0.2,0.002323312,0.002314934,-0.1652736,0.002668678,-0.001311133,0.005260302,0.01819404
5903.2,0.2,0.004790409,0.006466932,-0.1749599,0.002268272,-0.001282633,0.004895607,0.1079616
5903.4,0.2,0.007258478,0.009962796,-0.1767496,0.001747313,-0.001216178,0.004281981,0.178001
5903.6,0.2,0.00963471,0.01292925,-0.1703756,0.001122504,-0.00111339,0.003452033,0.2106746
5903.8,0.2,0.0118248,0.01552854,-0.1559735,0.0004221282,-0.0009761977,0.002447863,0.1977321
5904.0,0.2,0.01374195,0.01792222,-0.1340806,-0.0003172189,-0.0008077298,0.001318072,0.1431794
5904.2,0.2,0.01531421,0.02023842,-0.1056137,-0.001054991,-0.0006131199,0.0001146914,0.06099847
5904.4,0.2,0.01648847,0.02254952,-0.07182994,-0.001751204,-0.000399923,-0.001109517,-0.03046658
5904.6,0.2,0.01722991,0.02486402,-0.03427472,-0.002370279,-0.000177962,-0.002303096,-0.1144431
5904.8,0.2,0.01751791,0.02713236,0.005282752,-0.002883694,4.139459e-05,-0.003417175,-0.1794652
5905.0,0.2,0.01733993,0.02926324,0.04492434,-0.0032713,0.0002463646,-0.004406141,-0.2200327
5905.2,0.2,0.01668608,0.03114483,0.08266914,-0.003521506,0.0004260324,-0.005228061,-0.2349916
5905.4,0.2,0.01554655,0.03266525,0.1165705,-0.003630685,0.0005715126,-0.005845209,-0.2252106
5905.6,0.2,0.01391323,0.03372798,0.1448215,-0.003602207,0.0006767972,-0.006225054,-0.1917829
5905.8,0.2,0.01178578,0.03426035,0.1658642,-0.003445379,0.0007391936,-0.006341804,-0.1350664
5906.0,0.2,0.009180566,0.03421509,0.1784947,-0.003174416,0.0007593662,-0.006178451,-0.05422437
5906.2,0.2,0.006140142,0.03356694,0.1819533,-0.002807428,0.0007410619,-0.005729,0.05296125
5906.4,0.2,0.002740631,0.03230637,0.1759914,-0.002365369,0.0006906139,-0.005000479,0.1895799
5906.6,0.2,-0.0009053996,0.03043262,0.1609031,-0.001870919,0.0006163004,-0.004014302,0.3575255
5906.8,0.2,-0.004651872,0.02794758,0.1375198,-0.001347312,0.0005275978,-0.002806647,0.5534968
5907.0,0.2,-0.008327943,0.02485126,0.1071631,-0.0008172414,0.0004343483,-0.001427655,0.7641116
5907.2,0.2,-0.01175137,0.02113975,0.07156246,-0.0003019341,0.0003458705,6.056474e-05,0.9627387
5907.4,0.2,-0.01474438,0.01680632,0.0327435,0.0001795304,0.0002700794,0.001587022,1.111113
5907.6,0.2,-0.0171497,0.01184659,-0.007102442,0.00061068,0.0002127194,0.003075778,1.167379
5907.8,0.2,-0.01884436,0.006268055,-0.04575593,0.0009779911,0.0001768376,0.004450454,1.099192
5908.0,0.2,-0.0197498,0.0001037694,-0.08110416,0.001271239,0.0001626047,0.005638978,0.8973323
5908.2,0.2,-0.01983725,-0.006571808,-0.1112633,0.001483943,0.0001675275,0.006578216,0.5837895
5908.4,0.2,-0.01912831,-0.01362789,-0.1346815,0.001613874,0.0001870079,0.007218124,0.2096792
5908.6,0.2,-0.01769094,-0.02086752,-0.1502181,0.001663488,0.0002151209,0.00752503,-0.1576593
5908.8,0.2,-0.0156319,-0.02802689,-0.1571952,0.001640057,0.0002454359,0.007483723,-0.4542175
5909.0,0.2,-0.01308634,-0.03478627,-0.1554225,0.001555287,0.0002717143,0.007098102,-0.6381427
5909.2,0.2,-0.01020586,-0.04079303,-0.1451932,0.001424312,0.0002883797,0.006390306,-0.7005577
5909.4,0.2,-0.007146205,-0.04569403,-0.1272556,0.001264147,0.0002907468,0.005398457,-0.6645658
5909.6,0.2,-0.004055896,-0.04917255,-0.1027612,0.001091819,0.0002750846,0.004173342,-0.5737561
5909.8,0.2,-0.001066848,-0.05098363,-0.07319389,0.0009225498,0.0002386352,0.002774537,-0.475734
5910.0,0.2,0.001711979,-0.05098162,-0.0402843,0.0007683238,0.0001797008,0.001266516,-0.4074925
5910.2,0.2,0.004197526,-0.04913585,-0.005914049,0.0006371047,9.785591e-05,-0.0002847703,-0.3874578
5910.4,0.2,0.006332266,-0.04553224,0.02798603,0.0005327563,-5.748154e-06,-0.001814529,-0.4151802
5910.6,0.2,0.008081178,-0.04036187,0.05953877,0.0004555456,-0.0001280871,-0.003260924,-0.4761947
5910.8,0.2,0.009427178,-0.03389928,0.08702023,0.0004029666,-0.0002641147,-0.004566212,-0.5483195
5911.0,0.2,0.01036627,-0.02647462,0.1089518,0.0003705897,-0.0004068785,-0.005677572,-0.6068674
5911.2,0.2,0.01090351,-0.01844397,0.1241803,0.0003527047,-0.000547951,-0.006548026,-0.6285982
5911.4,0.2,0.01105068,-0.01016139,0.1319419,0.0003426625,-0.0006781415,-0.007137776,-0.5958216
5911.6,0.2,0.01082572,-0.001955352,0.1319064,0.0003329691,-0.0007883775,-0.007416092,-0.5016108
5911.8,0.2,0.01025386,0.005888904,0.1241984,0.0003153007,-0.0008705999,-0.007363621,-0.3549629
5912.0,0.2,0.009369693,0.01314034,0.1093929,0.0002806474,-0.0009185259,-0.006974806,-0.1826287
5912.2,0.2,0.008219435,0.01962646,0.08848424,0.0002197556,-0.0009281711,-0.006259939,-0.02421691
5912.4,0.2,0.006862342,0.02523148,0.06282898,0.000123944,-0.0008980892,-0.00524636,0.08015635
5912.6,0.2,0.005370695,0.0298894,0.03406429,-1.37541e-05,-0.0008293463,-0.003978415,0.1060345
5912.8,0.2,0.003827757,0.03357357,0.004006016,-0.0001972753,-0.0007252854,-0.002515973,0.0574527
5913.0,0.2,0.002323552,0.03628484,-0.02546761,-0.0004262561,-0.0005911504,-0.0009315192,-0.03086207
5913.2,0.2,0.0009486586,0.03804048,-0.05253882,-0.0006950473,-0.0004336282,0.0006939314,-0.1051357
5913.4,0.2,-0.000213433,0.03886581,-0.07557064,-0.0009922144,-0.0002603468,0.002275711,-0.1145388
5913.6,0.2,-0.00109447,0.03878984,-0.09321516,-0.00130066,-7.934926e-05,0.003730697,-0.03411454
5913.8,0.2,-0.001648951,0.03784507,-0.104501,-0.001598414,0.0001014409,0.004982365,0.1224579
5914.0,0.2,-0.001859757,0.03607042,-0.1088927,-0.001860046,0.000274742,0.005965305,0.3073797
5914.2,0.2,-0.001740814,0.03351558,-0.1063181,-0.002058579,0.0004343826,0.006628917,0.4595748
5914.4,0.2,-0.001336061,0.03024449,-0.09716217,-0.002167714,0.0005756589,0.006940118,0.5326936
5914.6,0.2,-0.0007145852,0.02633598,-0.08222886,-0.002164186,0.0006955162,0.006885014,0.5170865
5914.8,0.2,3.757558e-05,0.02188064,-0.06267588,-0.002030027,0.0007925033,0.006469516,0.4450284
5915.0,0.2,0.000827813,0.01697397,-0.0399276,-0.001754578,0.0008664784,0.005718961,0.3764185
5915.2,0.2,0.001567933,0.0117075,-0.01557322,-0.00133611,0.0009181013,0.00467675,0.3716353
5915.4,0.2,0.002183988,0.006160367,0.008742882,-0.0007829218,0.0009481982,0.003402052,0.4643758
5915.6,0.2,0.002623369,0.0003943471,0.03143151,-0.0001138327,0.000957139,0.001966598,0.6470051
5915.8,0.2,0.002858051,-0.005544934,0.05106301,0.0006420516,0.0009443841,0.000450655,0.87443
5916.0,0.2,0.002883607,-0.01161935,0.06645889,0.001446373,0.0009083436,-0.001061672,1.083273
5916.2,0.2,0.002714413,-0.01778253,0.07676474,0.002253423,0.0008466286,-0.00248753,1.216001
5916.4,0.2,0.002376201,-0.02395961,0.08149908,0.003012881,0.0007566849,-0.003750432,1.23826
5916.6,0.2,0.001897658,-0.0300267,0.08057434,0.003673289,0.0006366913,-0.004784958,1.142431
5916.8,0.2,0.00130288,-0.03579546,0.07428817,0.00418597,0.0004865216,-0.005540596,0.9385063
5917.0,0.2,0.00060628,-0.04100777,0.06328575,0.004509045,0.0003085274,-0.005984357,0.64022
5917.2,0.2,-0.0001890576,-0.04534401,0.04849639,0.004611089,0.0001079217,-0.006101969,0.2562857
5917.4,0.2,-0.001089401,-0.04844591,0.03105029,0.004473989,-0.0001073712,-0.005897639,-0.207321
5917.6,0.2,-0.002105423,-0.04995189,0.01218325,0.004094657,-0.0003274082,-0.005392558,-0.7354585
5917.8,0.2,-0.003245577,-0.04953983,-0.006861683,0.003485405,-0.000541332,-0.004622473,-1.290293
5918.0,0.2,-0.0045094,-0.0469705,-0.02492637,0.002673005,-0.0007386545,-0.003634682,-1.806182
5918.2,0.2,-0.005882253,-0.04212448,-0.04101532,0.00169661,-0.0009104344,-0.002484797,-2.199252
5918.4,0.2,-0.007332551,-0.03502645,-0.0543525,0.0006048689,-0.001050094,-0.001233511,-2.390355
5918.6,0.2,-0.008811887,-0.02585314,-0.06441324,-0.000547391,-0.001153714,5.650211e-05,-2.332631
5918.8,0.2,-0.01025777,-0.01492453,-0.07093041,-0.001702557,-0.00121978,0.001323511,-2.031503
5919.0,0.2,-0.01159814,-0.002680614,-0.07387673,-0.002803458,-0.001248488,0.002509471,-1.547462
5919.2,0.2,-0.01275671,0.01035163,-0.07342776,-0.003796278,-0.001240849,0.003562542,-0.9791973
5919.4,0.2,-0.01365787,0.02359518,-0.06991149,-0.004633145,-0.001197843,0.004439298,-0.4330938
5919.6,0.2,-0.01423084,0.03645857,-0.06375153,-0.00527442,-0.001119888,0.005106458,0.009140018
5919.8,0.2,-0.01441238,0.04836607,-0.05541038,-0.005690737,-0.001006778,0.005541963,0.3124409
5920.0,0.2,-0.01414863,0.05878067,-0.04533889,-0.005864731,-0.0008581143,0.005735241,0.4923404
5920.2,0.2,-0.01339643,0.06722029,-0.03393652,-0.005792337,-0.0006741187,0.005686633,0.6007556
5920.4,0.2,-0.0121249,0.07326949,-0.02152605,-0.005483398,-0.0004565938,0.005406055,0.7004029
5920.6,0.2,-0.01031776,0.07658971,-0.008344442,-0.004961313,-0.0002097522,0.004911155,0.8382236
